id,date,problem,race,gender,location,precinct
17-066514,2017-02-24T07:46:16Z,traffic,Black,Male,44.94835 -93.26522,3
17-066522,2017-02-24T07:57:33Z,suspicious,White,Female,44.97758226 -93.2753473,1
17-066530,2017-02-24T08:09:38Z,traffic,Black,Male,44.95006 -93.25249,3
17-066545,2017-02-24T08:25:56Z,suspicious,White,Female,44.94836 -93.25505,3
17-066559,2017-02-24T08:42:25Z,traffic,Black,Male,45.01497499 -93.2549055,2
17-066564,2017-02-24T08:53:17Z,traffic,White,Male,44.94835 -93.27538,5
17-066568,2017-02-24T09:00:53Z,suspicious,Black,Male,45.03545 -93.29903,4
17-066572,2017-02-24T09:04:04Z,traffic,Native American,Male,44.94044075 -93.27791575,5
17-066573,2017-02-24T09:04:32Z,traffic,White,Male,45.01211932 -93.27172926,2
17-066575,2017-02-24T09:09:22Z,traffic,Black,Male,45.0167 -93.28929,4
17-066576,2017-02-24T09:18:03Z,traffic,Unknown,Male,44.95007 -93.24868,3
17-066577,2017-02-24T09:19:06Z,suspicious,White,Male,44.99689303 -93.25307263,2
17-066582,2017-02-24T09:27:20Z,traffic,Unknown,Male,45.02389833 -93.27338765,2
17-066583,2017-02-24T09:31:32Z,suspicious,White,Male,45.00367 -93.28021,4
17-066584,2017-02-24T09:36:39Z,suspicious,Native American,Female,45.00952 -93.29053,4
17-066588,2017-02-24T09:43:48Z,suspicious,White,Male,45.00065106 -93.27039647,2
17-066593,2017-02-24T09:49:20Z,suspicious,,,44.97994 -93.23441,2
17-066599,2017-02-24T10:07:59Z,suspicious,Unknown,Unknown,44.94475963 -93.23807829,3
17-066600,2017-02-24T10:10:56Z,suspicious,Black,Male,44.92423248 -93.26253752,3
17-066608,2017-02-24T10:42:25Z,traffic,East African,Male,44.95007 -93.24868,3
17-066631,2017-02-24T12:24:42Z,suspicious,Black,Female,44.91262 -93.22029,3
17-066638,2017-02-24T12:44:36Z,suspicious,,,44.97606037 -93.27488495,1
17-066641,2017-02-24T12:51:56Z,suspicious,Unknown,Unknown,44.92780447 -93.23466144,3
17-066649,2017-02-24T13:27:14Z,suspicious,Unknown,Unknown,44.96443 -93.29308,5
17-066650,2017-02-24T13:28:14Z,suspicious,Black,Male,44.96180077 -93.2778187,5
17-066656,2017-02-24T13:39:33Z,suspicious,Unknown,Unknown,45.02318532 -93.31086577,4
17-066657,2017-02-24T13:40:10Z,suspicious,Unknown,Male,44.91259919 -93.22776982,3
17-066667,2017-02-24T14:03:29Z,suspicious,,,44.97833114 -93.27252943,1
17-066668,2017-02-24T14:05:35Z,traffic,White,Male,44.94920528 -93.2880931,5
17-066673,2017-02-24T14:14:19Z,suspicious,White,Male,44.96487113 -93.28802078,1
17-066678,2017-02-24T14:21:17Z,traffic,White,Male,44.96544 -93.30325,5
17-066679,2017-02-24T14:22:40Z,suspicious,,,45.01493 -93.2918,4
17-066680,2017-02-24T14:25:18Z,traffic,White,Male,44.96593161 -93.30325972,5
17-066682,2017-02-24T14:33:07Z,traffic,Other,Male,44.9527629 -93.30185635,5
17-066684,2017-02-24T14:35:46Z,traffic,White,Female,44.9536163 -93.30212451,5
17-066685,2017-02-24T14:36:22Z,traffic,White,Male,44.96494435 -93.30325932,5
17-066688,2017-02-24T14:38:23Z,suspicious,Unknown,Unknown,44.93051 -93.23339,3
17-066689,2017-02-24T14:39:31Z,traffic,White,Female,44.95417979 -93.30110877,5
17-066691,2017-02-24T14:42:56Z,traffic,,,44.96494435 -93.30325932,5
17-066692,2017-02-24T14:44:04Z,traffic,White,Male,44.95334138 -93.30090409,5
17-066697,2017-02-24T14:48:50Z,traffic,White,Female,44.9536163 -93.30212451,5
17-066705,2017-02-24T14:58:40Z,traffic,Other,Female,44.95334138 -93.30090409,5
17-066709,2017-02-24T15:01:55Z,traffic,White,Female,44.9536163 -93.30212451,5
17-066711,2017-02-24T15:03:09Z,suspicious,Unknown,Unknown,44.90059789 -93.27937472,5
17-066713,2017-02-24T15:06:24Z,traffic,White,Male,44.95334138 -93.30090409,5
17-066714,2017-02-24T15:09:43Z,traffic,White,Female,44.9527629 -93.30185635,5
17-066718,2017-02-24T15:15:29Z,traffic,White,Female,44.9527629 -93.30185635,5
17-066719,2017-02-24T15:15:40Z,traffic,Black,Male,45.01266922 -93.26312291,2
17-066722,2017-02-24T15:18:20Z,traffic,White,Male,44.9527629 -93.30185635,5
17-066741,2017-02-24T15:40:59Z,suspicious,,,44.91417888 -93.28187353,5
17-066750,2017-02-24T15:55:21Z,suspicious,,,44.96662 -93.24725,1
17-066771,2017-02-24T16:28:37Z,suspicious,Black,Male,44.95279587 -93.31883043,5
17-066778,2017-02-24T16:33:07Z,suspicious,Black,Male,44.96331848 -93.26106139,3
17-066790,2017-02-24T16:37:05Z,traffic,White,Male,44.98128 -93.27019,1
17-066793,2017-02-24T16:42:11Z,suspicious,Unknown,Unknown,44.90059789 -93.27937472,5
17-066811,2017-02-24T17:04:26Z,traffic,White,Female,44.90511299 -93.30165138,5
17-066817,2017-02-24T17:08:41Z,traffic,White,Male,44.90510291 -93.29847056,5
17-066821,2017-02-24T17:10:48Z,traffic,White,Male,44.90510558 -93.29910525,5
17-066827,2017-02-24T17:15:43Z,traffic,White,Female,44.90511299 -93.30165138,5
17-066840,2017-02-24T17:25:39Z,traffic,Black,Female,44.96271 -93.26108,3
17-066845,2017-02-24T17:29:05Z,traffic,,,44.9689 -93.22712,2
17-066848,2017-02-24T17:32:21Z,traffic,White,Male,44.98993 -93.29132,4
17-066860,2017-02-24T17:42:29Z,suspicious,White,Male,44.95643679 -93.28803756,5
17-066872,2017-02-24T17:51:43Z,suspicious,Unknown,Unknown,44.94836922 -93.22500663,3
17-066876,2017-02-24T17:53:38Z,traffic,Black,Male,44.96090972 -93.28610471,5
17-066878,2017-02-24T17:57:24Z,traffic,White,Male,44.9564291 -93.27963363,5
17-066886,2017-02-24T18:07:29Z,traffic,Black,Male,44.94836658 -93.29637768,5
17-066898,2017-02-24T18:13:18Z,traffic,Black,Female,44.98263 -93.30583,4
17-066902,2017-02-24T18:15:31Z,suspicious,Unknown,Unknown,44.9922826 -93.3006896,4
17-066905,2017-02-24T18:18:23Z,suspicious,Black,Male,45.01327 -93.30824,4
17-066940,2017-02-24T18:45:26Z,traffic,Black,Male,45.01313 -93.29433,4
17-066954,2017-02-24T18:56:54Z,suspicious,White,Male,44.95642731 -93.26893986,3
17-066960,2017-02-24T19:00:07Z,traffic,Black,Male,44.95823569 -93.25239248,3
17-066961,2017-02-24T19:00:51Z,traffic,Black,Male,45.00957 -93.29811,4
17-066979,2017-02-24T19:15:41Z,suspicious,,,44.97592 -93.27306,1
17-067005,2017-02-24T19:36:12Z,suspicious,Unknown,Male,45.04752 -93.29278,4
17-067010,2017-02-24T19:41:17Z,suspicious,,,44.97845913 -93.27733144,1
17-067020,2017-02-24T19:49:13Z,traffic,,,44.9915 -93.30069,4
17-067024,2017-02-24T19:52:24Z,traffic,White,Male,45.0168 -93.27228,2
17-067033,2017-02-24T20:01:40Z,suspicious,,,44.98045 -93.27134,1
17-067045,2017-02-24T20:11:38Z,suspicious,,,45.03672 -93.28883,4
17-067078,2017-02-24T20:38:00Z,traffic,Latino,Male,45.01316173 -93.2516688,2
17-067102,2017-02-24T21:02:47Z,traffic,,,44.99914 -93.29105,4
17-067109,2017-02-24T21:09:25Z,traffic,White,Male,45.02128144 -93.24742058,2
17-067115,2017-02-24T21:18:55Z,suspicious,White,Female,44.94231677 -93.32024299,5
17-067127,2017-02-24T21:27:12Z,traffic,East African,Male,44.99523 -93.29565,4
17-067137,2017-02-24T21:39:21Z,suspicious,,,44.94836837 -93.30400872,5
17-067149,2017-02-24T21:55:34Z,traffic,Black,Male,44.99779399 -93.24731121,2
17-067157,2017-02-24T22:04:11Z,traffic,Black,Male,45.01767683 -93.24727148,2
17-067161,2017-02-24T22:06:48Z,traffic,Latino,Male,44.95074 -93.27967,5
17-067169,2017-02-24T22:13:04Z,suspicious,Unknown,Unknown,44.95194 -93.26391,3
17-067171,2017-02-24T22:14:10Z,suspicious,Unknown,Unknown,45.0015864 -93.21321065,2
17-067178,2017-02-24T22:20:53Z,traffic,White,Female,45.02038 -93.24727,2
17-067202,2017-02-24T22:43:42Z,traffic,White,Male,45.02152013 -93.26273756,2
17-067204,2017-02-24T22:44:14Z,suspicious,Native American,Male,44.94750934 -93.27411432,3
17-067207,2017-02-24T22:46:14Z,traffic,Black,Female,44.9573364 -93.24924216,3
17-067209,2017-02-24T22:46:37Z,traffic,Black,Female,45.01316255 -93.24822607,2
17-067224,2017-02-24T22:55:18Z,suspicious,Unknown,Unknown,44.99149757 -93.30007128,4
17-067227,2017-02-24T22:58:58Z,suspicious,,,44.98872316 -93.25423627,2
17-067247,2017-02-24T23:07:53Z,traffic,White,Male,45.01266624 -93.24912093,2
17-067248,2017-02-24T23:08:28Z,suspicious,Unknown,Male,44.99582464 -93.27992424,4
17-067250,2017-02-24T23:09:43Z,traffic,Black,Male,45.0031 -93.30514,4
17-067252,2017-02-24T23:12:16Z,traffic,White,Female,44.96271 -93.29308,5
17-067258,2017-02-24T23:14:30Z,traffic,White,Female,44.99981 -93.26309,2
17-067280,2017-02-24T23:28:19Z,traffic,White,Male,45.03252569 -93.2625909,2
17-067283,2017-02-24T23:29:58Z,suspicious,Black,Male,44.99969389 -93.29105047,4
17-067287,2017-02-24T23:33:37Z,suspicious,Other,Female,44.99968546 -93.2879891,4
17-067299,2017-02-24T23:40:28Z,traffic,White,Female,44.96284 -93.25108,3
17-067301,2017-02-24T23:41:16Z,traffic,Black,Male,45.00085859 -93.28798931,4
17-067315,2017-02-24T23:47:49Z,suspicious,Black,Male,44.95821922 -93.27962189,5
17-067313,2017-02-24T23:48:35Z,traffic,White,Male,45.01319436 -93.23651416,2
17-067317,2017-02-24T23:50:55Z,traffic,Black,Male,44.95915 -93.27785,5
17-067319,2017-02-24T23:51:04Z,suspicious,,,44.9783385 -93.27106522,1
17-067321,2017-02-24T23:53:20Z,suspicious,Black,Male,44.97046636 -93.21693609,2
17-067322,2017-02-24T23:53:47Z,traffic,White,Female,45.00594488 -93.242921,2
17-067333,2017-02-25T00:04:11Z,suspicious,East African,Female,44.94834704 -93.27880784,5
17-067335,2017-02-25T00:05:40Z,traffic,White,Male,44.98497956 -93.24865842,2
17-067338,2017-02-25T00:06:01Z,suspicious,Unknown,Unknown,45.0140641 -93.27186716,2
17-067353,2017-02-25T00:18:02Z,suspicious,Unknown,Unknown,44.98531447 -93.23374831,2
17-067369,2017-02-25T00:32:55Z,traffic,Black,Female,44.94656 -93.24741,3
17-067375,2017-02-25T00:38:45Z,suspicious,Native American,Female,44.95107358 -93.23155507,3
17-067394,2017-02-25T00:49:26Z,traffic,,,44.97884 -93.23164,2
17-067398,2017-02-25T00:51:20Z,traffic,White,Male,45.01632551 -93.26316091,2
17-067409,2017-02-25T00:56:51Z,suspicious,Black,Male,44.96558156 -93.26719235,3
17-067428,2017-02-25T01:09:24Z,traffic,White,Male,44.95554 -93.25243,3
17-067431,2017-02-25T01:12:50Z,suspicious,,,44.95733 -93.26004,3
17-067436,2017-02-25T01:14:30Z,traffic,Black,Male,45.01037758 -93.24735991,2
17-067455,2017-02-25T01:27:59Z,traffic,White,Female,45.02569 -93.24743,2
17-067482,2017-02-25T01:56:03Z,suspicious,Unknown,Unknown,44.89881249 -93.22538824,3
17-067511,2017-02-25T02:18:35Z,traffic,White,Female,44.9868 -93.25483,2
17-067516,2017-02-25T02:23:09Z,suspicious,Black,Male,44.97845913 -93.27733144,1
17-067521,2017-02-25T02:24:58Z,suspicious,White,Unknown,44.94041722 -93.2945481,5
17-067526,2017-02-25T02:36:11Z,suspicious,,,44.96891 -93.26766,1
17-067535,2017-02-25T02:40:33Z,suspicious,Black,Male,44.99913768 -93.28875577,4
17-067537,2017-02-25T02:41:46Z,suspicious,Unknown,Unknown,44.94292 -93.27971,5
17-067553,2017-02-25T02:57:32Z,traffic,Black,Male,44.95914 -93.2473,3
17-067594,2017-02-25T03:35:41Z,suspicious,Unknown,Unknown,44.95732161 -93.27874264,5
17-067602,2017-02-25T03:38:56Z,suspicious,Unknown,Unknown,44.94836922 -93.22500663,3
17-067604,2017-02-25T03:40:17Z,traffic,White,Male,44.89400391 -93.27810517,5
17-067621,2017-02-25T03:52:52Z,traffic,Black,Female,44.96522 -93.27276,5
17-067627,2017-02-25T03:54:38Z,traffic,Black,Female,44.89400391 -93.27810517,5
17-067641,2017-02-25T04:05:41Z,traffic,White,Male,44.9592 -93.27149,5
17-067650,2017-02-25T04:10:11Z,traffic,,,44.92874 -93.2625,3
17-067653,2017-02-25T04:14:22Z,suspicious,Black,Male,44.96269 -93.27275,5
17-067654,2017-02-25T04:15:30Z,traffic,Black,Female,44.96842384 -93.27781743,1
17-067656,2017-02-25T04:19:20Z,traffic,Latino,Male,45.03253325 -93.24737655,2
17-067658,2017-02-25T04:20:22Z,suspicious,Unknown,Unknown,44.92512 -93.22233,3
17-067677,2017-02-25T04:29:16Z,suspicious,Black,Male,44.90446041 -93.22433331,3
17-067683,2017-02-25T04:35:11Z,traffic,White,Male,44.99198 -93.29565,4
17-067687,2017-02-25T04:41:24Z,traffic,Other,Male,45.01317 -93.26313,2
17-067702,2017-02-25T04:52:49Z,traffic,,,44.97551 -93.22658,2
17-067721,2017-02-25T05:04:38Z,traffic,Other,Male,45.00598 -93.23717,2
17-067724,2017-02-25T05:06:29Z,traffic,East African,Male,44.96269 -93.27022,5
17-067729,2017-02-25T05:08:33Z,traffic,White,Male,45.01311 -93.28336,4
17-067744,2017-02-25T05:20:16Z,suspicious,Black,Male,44.96759657 -93.26255126,1
17-067745,2017-02-25T05:20:35Z,traffic,,,44.94835309 -93.2760326,5
17-067759,2017-02-25T05:29:57Z,suspicious,Black,Male,44.98123218 -93.26858671,1
17-067762,2017-02-25T05:31:21Z,traffic,Black,Male,44.94958302 -93.27664165,5
17-067763,2017-02-25T05:31:52Z,traffic,,,44.95643679 -93.28803756,5
17-067768,2017-02-25T05:36:34Z,suspicious,Black,Male,44.98158 -93.30452,4
17-067791,2017-02-25T05:58:05Z,traffic,,,44.99922296 -93.23844341,2
17-067796,2017-02-25T06:01:16Z,traffic,,,44.98783 -93.23076,2
17-067807,2017-02-25T06:08:03Z,suspicious,Unknown,Unknown,44.89331211 -93.28834196,5
17-067819,2017-02-25T06:16:48Z,suspicious,,,44.92422478 -93.25493584,3
17-067859,2017-02-25T06:55:30Z,traffic,,,44.97551 -93.22658,2
17-067874,2017-02-25T07:11:33Z,traffic,White,Male,44.95006 -93.25249,3
17-067881,2017-02-25T07:14:27Z,traffic,Latino,Male,44.95195 -93.28299,5
17-067882,2017-02-25T07:15:32Z,traffic,Unknown,Unknown,44.98083264 -93.27195951,1
17-067888,2017-02-25T07:20:04Z,suspicious,Unknown,Unknown,44.98497 -93.23403,2
17-067894,2017-02-25T07:27:38Z,suspicious,Unknown,Female,44.98124 -93.27254,1
17-067907,2017-02-25T07:40:54Z,traffic,Latino,Female,44.94836604 -93.29700751,5
17-067913,2017-02-25T07:48:11Z,traffic,Black,Male,44.98000905 -93.23617077,2
17-067932,2017-02-25T08:02:39Z,traffic,White,Female,45.01323 -93.30571,4
17-067937,2017-02-25T08:13:20Z,suspicious,Unknown,Unknown,44.90987291 -93.23098623,3
17-067954,2017-02-25T08:33:36Z,suspicious,White,Female,44.98037 -93.27374,1
17-067956,2017-02-25T08:35:40Z,suspicious,,,44.98246167 -93.27310707,1
17-067971,2017-02-25T08:53:56Z,traffic,Black,Unknown,44.98413278 -93.23197356,2
17-067987,2017-02-25T09:19:38Z,traffic,White,Female,44.95642346 -93.27657546,5
17-067999,2017-02-25T09:31:48Z,suspicious,Black,Male,44.96745 -93.25617,1
17-068001,2017-02-25T09:35:36Z,traffic,East African,Male,44.94920528 -93.2880931,5
17-068002,2017-02-25T09:41:47Z,traffic,Black,Male,45.01316792 -93.26095379,2
17-068008,2017-02-25T10:03:41Z,suspicious,Unknown,Unknown,44.9474742 -93.29829195,5
17-068012,2017-02-25T10:23:06Z,suspicious,Latino,Male,45.01316127 -93.2709171,2
17-068052,2017-02-25T13:18:13Z,traffic,Black,Male,45.00691 -93.24736,2
17-068055,2017-02-25T13:25:40Z,traffic,White,Male,44.99869 -93.24608,2
17-068061,2017-02-25T13:37:44Z,traffic,Black,Female,45.00229 -93.24734,2
17-068068,2017-02-25T13:48:56Z,traffic,White,Male,44.9987045 -93.26240584,2
17-068070,2017-02-25T13:49:48Z,suspicious,Black,Male,44.91235 -93.30103,5
17-068089,2017-02-25T14:32:24Z,suspicious,White,Male,45.01499076 -93.24159595,2
17-068093,2017-02-25T14:37:36Z,suspicious,Unknown,Female,44.99915 -93.29412,4
17-068096,2017-02-25T14:41:26Z,traffic,White,Female,45.0131634 -93.25611682,2
17-068102,2017-02-25T14:54:24Z,traffic,White,Female,44.9050938 -93.28638143,5
17-068112,2017-02-25T15:18:08Z,traffic,White,Female,45.00308 -93.25246,2
17-068118,2017-02-25T15:29:22Z,traffic,Black,Male,44.96000889 -93.27960819,5
17-068120,2017-02-25T15:31:02Z,traffic,Black,Male,44.9987 -93.26325,2
17-068122,2017-02-25T15:33:59Z,traffic,Black,Female,44.99871 -93.26024,2
17-068125,2017-02-25T15:37:13Z,suspicious,Unknown,Female,44.97592 -93.27306,1
17-068135,2017-02-25T15:55:53Z,suspicious,White,Male,44.97262899 -93.21403204,2
17-068136,2017-02-25T15:56:06Z,suspicious,,,44.95284396 -93.28132162,5
17-068144,2017-02-25T16:07:01Z,suspicious,East African,Male,44.96616527 -93.28612468,1
17-068149,2017-02-25T16:19:04Z,suspicious,Native American,Female,44.96269 -93.27781,5
17-068150,2017-02-25T16:19:37Z,suspicious,Unknown,Unknown,44.90059789 -93.27937472,5
17-068153,2017-02-25T16:25:11Z,suspicious,,,44.92153 -93.26512,3
17-068157,2017-02-25T16:27:06Z,suspicious,Native American,Female,44.96180077 -93.2778187,5
17-068162,2017-02-25T16:30:58Z,suspicious,Unknown,Male,44.90614782 -93.26262828,3
17-068174,2017-02-25T16:49:44Z,traffic,White,Male,45.01316127 -93.2709171,2
17-068180,2017-02-25T17:01:21Z,traffic,Black,Male,45.01407296 -93.26313618,2
17-068185,2017-02-25T17:07:36Z,suspicious,Unknown,Unknown,44.94746334 -93.24612169,3
17-068209,2017-02-25T17:50:58Z,traffic,White,Female,44.98783 -93.22821,2
17-068230,2017-02-25T18:23:57Z,suspicious,Black,Male,44.98145779 -93.24143329,2
17-068233,2017-02-25T18:34:45Z,traffic,Latino,Male,45.01311 -93.28068,4
17-068238,2017-02-25T18:54:10Z,traffic,White,Male,44.92689 -93.31884,5
17-068248,2017-02-25T19:06:51Z,suspicious,Unknown,Unknown,44.96180077 -93.2778187,5
17-068252,2017-02-25T19:20:56Z,suspicious,Unknown,Unknown,44.96627 -93.27276,5
17-068272,2017-02-25T19:39:48Z,traffic,Black,Male,45.0098827 -93.24825162,2
17-068280,2017-02-25T19:47:59Z,suspicious,Unknown,Male,45.01254089 -93.23458109,2
17-068295,2017-02-25T20:01:59Z,suspicious,Unknown,Unknown,44.94837 -93.22569,3
17-068296,2017-02-25T20:04:14Z,traffic,,,45.0167 -93.28929,4
17-068298,2017-02-25T20:06:45Z,traffic,Black,Male,44.96270553 -93.2618168,3
17-068312,2017-02-25T20:24:08Z,traffic,Black,Female,45.01497 -93.24734,2
17-068327,2017-02-25T20:40:04Z,suspicious,Black,Male,45.00599 -93.30189,4
17-068330,2017-02-25T20:42:33Z,suspicious,White,Male,44.8987889 -93.29975114,5
17-068342,2017-02-25T20:53:30Z,suspicious,Unknown,Unknown,44.94921965 -93.24995453,3
17-068356,2017-02-25T21:14:37Z,suspicious,Unknown,Unknown,44.979 -93.30072,4
17-068379,2017-02-25T21:35:18Z,suspicious,Unknown,Unknown,45.01592245 -93.23714435,2
17-068385,2017-02-25T21:41:12Z,traffic,Black,Male,45.01316441 -93.24644653,2
17-068390,2017-02-25T21:44:54Z,traffic,White,Male,45.01586846 -93.24734023,2
17-068395,2017-02-25T21:50:27Z,suspicious,Unknown,Unknown,44.94384206 -93.23723064,3
17-068411,2017-02-25T22:05:43Z,traffic,Black,Male,45.01266233 -93.26618596,2
17-068413,2017-02-25T22:07:51Z,suspicious,Asian,Male,45.00537597 -93.29258044,4
17-068419,2017-02-25T22:16:25Z,traffic,Black,Male,45.01316755 -93.26388946,2
17-068422,2017-02-25T22:20:36Z,suspicious,,,44.95520304 -93.23149519,3
17-068429,2017-02-25T22:26:32Z,traffic,,,45.01684 -93.30699,4
17-068468,2017-02-25T23:24:48Z,suspicious,,,44.94659 -93.2983,5
17-068472,2017-02-25T23:25:54Z,suspicious,Unknown,Unknown,44.94836922 -93.22500663,3
17-068510,2017-02-25T23:59:23Z,traffic,,,44.96269 -93.27781,5
17-068515,2017-02-26T00:04:19Z,traffic,Black,Female,44.94383061 -93.27970619,5
17-068516,2017-02-26T00:05:06Z,suspicious,Unknown,Unknown,44.95732 -93.27786,5
17-068533,2017-02-26T00:22:04Z,suspicious,Latino,Female,44.94954814 -93.28300416,5
17-068548,2017-02-26T00:30:35Z,suspicious,Unknown,Unknown,44.99914804 -93.29181556,4
17-068551,2017-02-26T00:31:52Z,suspicious,East African,Female,44.94955167 -93.28134598,5
17-068554,2017-02-26T00:34:24Z,traffic,Other,Female,45.0262219 -93.26317406,2
17-068555,2017-02-26T00:34:54Z,suspicious,White,Male,45.02228 -93.31339,4
17-068579,2017-02-26T00:51:31Z,traffic,Native American,Female,44.9824 -93.2809,1
17-068582,2017-02-26T00:53:15Z,traffic,Black,Male,44.98370707 -93.23412531,2
17-068583,2017-02-26T00:54:52Z,traffic,East African,Male,44.96180077 -93.2778187,5
17-068584,2017-02-26T00:55:32Z,traffic,White,Female,44.98441233 -93.30830018,4
17-068590,2017-02-26T00:58:08Z,traffic,,,44.97245 -93.22309,2
17-068593,2017-02-26T01:00:24Z,traffic,Latino,Female,44.95463819 -93.27964542,5
17-068594,2017-02-26T01:01:12Z,suspicious,Unknown,Unknown,44.89877848 -93.2780985,5
17-068602,2017-02-26T01:03:50Z,suspicious,Black,Male,44.96091 -93.27783,5
17-068604,2017-02-26T01:05:35Z,traffic,Black,Female,45.02398671 -93.24734842,2
17-068618,2017-02-26T01:14:07Z,suspicious,Unknown,Unknown,45.02499971 -93.31090692,4
17-068634,2017-02-26T01:22:38Z,traffic,,,44.97742117 -93.23281093,2
17-068648,2017-02-26T01:35:23Z,traffic,White,Male,44.99072 -93.24848,2
17-068660,2017-02-26T01:43:03Z,suspicious,Unknown,Unknown,44.94845834 -93.32815124,5
17-068662,2017-02-26T01:43:41Z,traffic,Asian,Male,44.98524646 -93.23473493,2
17-068664,2017-02-26T01:45:13Z,traffic,Black,Female,44.99633 -93.29942,4
17-068668,2017-02-26T01:46:05Z,suspicious,,,44.97845913 -93.27733144,1
17-068680,2017-02-26T01:53:22Z,traffic,Black,Male,44.93548841 -93.27426375,3
17-068682,2017-02-26T01:54:00Z,traffic,Black,Male,44.90508563 -93.28765879,5
17-068690,2017-02-26T02:01:10Z,traffic,Black,Male,45.00058 -93.30821,4
17-068695,2017-02-26T02:04:01Z,suspicious,Unknown,Unknown,44.99059354 -93.30195912,4
17-068724,2017-02-26T02:22:05Z,traffic,Latino,Male,44.9824886 -93.27080141,1
17-068725,2017-02-26T02:22:32Z,suspicious,,,44.97845913 -93.27733144,1
17-068744,2017-02-26T02:29:18Z,traffic,Black,Female,44.97912392 -93.26666469,1
17-068752,2017-02-26T02:39:28Z,traffic,Black,Male,44.95643863 -93.24861422,3
17-068761,2017-02-26T02:43:09Z,suspicious,Black,Male,44.96789104 -93.2778163,1
17-068762,2017-02-26T02:43:23Z,traffic,Black,Male,44.98410735 -93.27189562,1
17-068766,2017-02-26T02:46:37Z,suspicious,Native American,Female,44.94881208 -93.29700406,5
17-068773,2017-02-26T02:50:58Z,suspicious,White,Male,44.98611 -93.27474,1
17-068775,2017-02-26T02:51:39Z,traffic,East African,Male,44.94837 -93.24741,3
17-068777,2017-02-26T02:54:36Z,suspicious,Black,Male,44.95919842 -93.27592341,5
17-068778,2017-02-26T02:54:50Z,traffic,Black,Male,45.00312408 -93.28181132,4
17-068781,2017-02-26T02:59:34Z,traffic,Black,Male,44.99968615 -93.28493947,4
17-068782,2017-02-26T02:59:51Z,traffic,White,Male,44.94044075 -93.27791575,5
